Gene Symbol,Pearson,Spearman
ABCF2,0.520142958,0.521036244
ELOVL6,0.520091753,0.561191551
RPUSD2,0.520057888,0.51424318
ADCK4,0.520052903,0.511184691
DHRSX,0.519994938,0.543032538
MRE11A,0.519994587,0.514501442
ZXDB,0.519991479,0.573109244
PIGN,0.519883521,0.470308359
LMBRD2,0.519720088,0.494361286
KAT8,0.519636854,0.502094765
SLC41A3,0.519569416,0.522677203
RNF141,0.519548957,0.518113465
IFNGR1,0.519450046,0.535929191
DENND4A,0.519370172,0.437153526
METTL8,0.519364315,0.509864122
MTHFD1,0.519361353,0.517683069
EEF1E1,0.519343604,0.486660384
POMGNT1,0.519300641,0.486365767
FGFR1OP,0.519281509,0.503707316
ZCCHC2,0.519120434,0.430379547
ZCCHC6,0.519105673,0.493817621
ZFP1,0.519049247,0.502976321
HEATR2,0.519043027,0.49165196
PUM1,0.51900775,0.47240005
C16orf87,0.518883559,0.53137162
SCNM1,0.518857157,0.457568056
KLHL7,0.518725708,0.476010974
FBLN5,0.518617244,0.352941176
TBC1D13,0.518611763,0.47489478
DSTYK,0.518509029,0.461174155
SLC15A4,0.518492873,0.563919026
DTYMK,0.518468208,0.504257209
TSPAN9,0.518445628,0.65623415
ATN1,0.518379238,0.407660334
WHSC1,0.518311918,0.473699349
TNXB,0.518275535,0.143660943
THUMPD1,0.51821781,0.546110679
MCEE,0.51819681,0.516184492
TRPT1,0.51810657,0.540041494
DPH5,0.518092845,0.494611514
ADAM22,0.518080386,0.595510038
SLX4,0.518030706,0.492814371
MYO15B,0.517948862,0.331944641
RSAD1,0.517938461,0.505827152
TPCN2,0.517882435,0.536857887
CYC1,0.517799522,0.525589079
TBC1D14,0.517770404,0.441079333
GDI2,0.517647528,0.509691284
DDX26B,0.517638443,0.570392075
DTD2,0.517635636,0.556541572
PIKFYVE,0.517593929,0.483516924
BOD1,0.517581806,0.514884975
FAM92A1,0.517543664,0.675825551
DR1,0.517494776,0.55149705
COL25A1,0.517435186,0.384974671
MOB3C,0.51737382,0.568740399
MSH3,0.517301269,0.468046257
TRAK1,0.517236435,0.530439059
DHCR24,0.517206279,0.56401629
MYZAP,0.517089908,0.418684881
GIMAP4,0.517034119,0.098678718
PIAS3,0.516987602,0.521109499
ERCC8,0.516884687,0.509197773
GDPGP1,0.516855987,0.510904705
CYP4X1,0.516776681,0.5718093
ARHGAP42,0.516765654,0.546914976
DBR1,0.516688139,0.534728355
MTRR,0.516686276,0.505948899
SCRN2,0.516661673,0.499854537
GPM6A,0.516657375,0.330890212
MORC4,0.516607463,0.482972723
TMEM214,0.516502176,0.496858088
FAM96A,0.516449804,0.514294436
ARNTL,0.516444787,0.597972067
RAB3GAP2,0.516388154,0.450478337
DNMT1,0.51632489,0.462327835
TUBB6,0.516185566,0.567537488
ATHL1,0.516175092,0.427391896
MAP7D3,0.516148257,0.594360067
ZNF354A,0.516082974,0.31965812
ARHGAP23,0.516070659,0.489684047
DCUN1D5,0.516046377,0.463917591
CERS2,0.515888286,0.522107361
LIMS1,0.515868885,0.473993331
LRRC40,0.515820847,0.505084869
VAV3,0.515741352,0.673544765
CCDC127,0.515548112,0.498856504
GCSH,0.515536911,0.499165788
ARMCX4,0.515512863,0.572939682
FAM53C,0.515475256,0.527101335
CTDSPL2,0.51544031,0.502305087
SERGEF,0.515363795,0.550612986
CCDC51,0.515331209,0.487177143
ZNF557,0.515300223,0.446275946
TBC1D15,0.515225297,0.514390288
RBM10,0.515217109,0.415779356
C19orf54,0.515117682,0.515894192
NT5C,0.515034077,0.526670301
UBE2I,0.51492679,0.522269979
UBN2,0.514888367,0.512908396
BCR,0.514731826,0.446712977
PGLS,0.514665453,0.485617467
SIGLEC12,0.514645951,0.229988502
AEBP2,0.514642923,0.512116311
CUTA,0.51450265,0.544184033
ZNF521,0.514499771,0.499201132
ERF,0.514477801,0.538704073
CSGALNACT2,0.514464822,0.513340846
STIM2,0.514445453,0.517390287
ZNF428,0.51444465,0.508020314
TRIT1,0.514349507,0.502739833
C17orf75,0.514335932,0.496489142
YKT6,0.514305017,0.526915403
SIRT6,0.514284798,0.519406303
PLEKHB2,0.514101684,0.521906849
RABL6,0.514067509,0.458939646
PKP4,0.51404304,0.556728322
ZNF691,0.514032683,0.486655031
SH3BP2,0.51396371,0.540150361
CTAG1A,0.513884635,0.397209296
BHLHE41,0.513790674,0.547695695
ADPGK,0.513767668,0.505314461
TTC8,0.513752794,0.45104164
PEX6,0.513686763,0.504522991
SSSCA1,0.513538691,0.460143771
UBA5,0.513518865,0.513917709
GRAMD1A,0.513498034,0.442634097
TBC1D30,0.513429105,0.676557042
CPSF7,0.513396793,0.486268644
KAT6A,0.513277781,0.519467406
FAM178A,0.513238816,0.403274046
LIN7A,0.513021148,0.429666423
DNAJC8,0.513009958,0.478846963
DIAPH1,0.512990263,0.478394593
RANBP3,0.512834124,0.541363266
PUS7L,0.512788049,0.348679491
NAGS,0.512781679,0.371811135
NAGLU,0.512717591,0.498125897
DUSP22,0.512717021,0.478604446
NCKAP5L,0.512708408,0.532054677
SLC15A3,0.512628166,0.647058824
VSIG10L,0.512561415,0.27642215
SHMT2,0.512513199,0.47111673
PHACTR4,0.512470483,0.497423491
GLB1L3,0.512443297,0.5588518
MAML3,0.512438809,0.641068492
AMDHD1,0.512438569,0.484523479
KIF15,0.512308505,0.490124713
LRP10,0.512303176,0.513667206
NSUN6,0.512218651,0.470581606
DNAJC5,0.512173325,0.546619683
TYMS,0.512149285,0.531618637
CTU2,0.512128244,0.506224371
PATL1,0.512123018,0.507052501
RNF169,0.512116679,0.497286722
ELAC2,0.512103194,0.524703375
STAM2,0.512049029,0.5150511
UBE2M,0.51202133,0.516209784
OTUD6B,0.511961604,0.531331182
BORA,0.511855119,0.487714544
CLSTN1,0.511789992,0.530810247
NDUFAF7,0.511759933,0.524835678
SASH1,0.511640493,0.622482507
PAK2,0.511596697,0.517457706
CCDC174,0.511459576,0.510981993
GLRX5,0.511432015,0.48910882
MAPKAPK2,0.511410389,0.470041618
RFC1,0.511350812,0.489902641
CCBL1,0.511290786,0.503231501
CHCHD6,0.511279712,0.474986429
ZCCHC17,0.511245861,0.434083993
TMEM38B,0.511229502,0.444999328
SDE2,0.511217651,0.480816944
SCAMP4,0.51121274,0.494104625
VCX3B,0.511160541,0.497120559
VEGFA,0.511101607,0.49207107
RUVBL1,0.51108579,0.564985418
ATP6V1C1,0.511083471,0.479845701
TMEM40,0.511052476,0.647577816
CAMSAP1,0.510888445,0.499532121
SLC38A2,0.51088744,0.510768238
KIF26B,0.5108827,0.456769602
FAM120B,0.510871304,0.503408164
TRIM5,0.510833997,0.496065713
CCDC124,0.510823389,0.536173823
UPF2,0.510748238,0.482073239
HMCES,0.510703816,0.533535744
SCYL1,0.510695888,0.477035604
DBNL,0.510512501,0.524424058
ASCC3,0.510483961,0.499494051
OSGEPL1,0.510429779,0.541765346
ZNRF1,0.510408958,0.510490968
DNAJB12,0.510396946,0.476523781
HMGN2,0.51036178,0.52216282
TNRC6B,0.510342613,0.497999704
DNAL4,0.510162013,0.524974733
FAM127B,0.510109048,0.585632012
TAPT1,0.510067399,0.582120004
PASD1,0.509931464,0.35042735
CDKN2B,0.509907783,0.547998992
UBAP2,0.509818094,0.545762883
PARG,0.509781887,0.508865442
FRMD4B,0.509766027,0.408452556
SRI,0.509710769,0.541091374
NFATC2IP,0.509683267,0.524542825
BIRC7,0.509642105,0.313892065
DCAF7,0.509471276,0.48825484
YIPF6,0.509399131,0.416176189
KHNYN,0.509357145,0.491851382
ARL4A,0.509342321,0.631372549
CUL2,0.509326543,0.508121738
ZNF76,0.509317814,0.51039038
SPNS1,0.509254661,0.483988987
PTK6,0.509240139,0.532080114
OCIAD1,0.509226773,0.482566263
C10orf88,0.50914442,0.47501091
MDM2,0.509123911,0.50071852
CALR,0.509113493,0.508930833
RABEP2,0.509078639,0.530352942
MGME1,0.509044478,0.468484997
SLC30A9,0.50904035,0.470241131
RTCA,0.509028668,0.469673142
PEX7,0.509000525,0.407399202
PAAF1,0.508978778,0.47487457
ABCG1,0.508833929,0.502042901
SCHIP1,0.508832304,0.493482607
TMEM208,0.50874621,0.507849548
SLC7A2,0.508741018,0.563681512
RC3H2,0.508722832,0.5364676
MROH1,0.508698229,0.487676668
MAVS,0.50869196,0.53179136
ACAN,0.5086884,0.237587891
RIMS2,0.508663452,0.533509775
TRAPPC6B,0.508544565,0.4924392
DOLK,0.508501304,0.441959816
RCE1,0.508441812,0.505332011
TMEM70,0.508422688,0.449072114
C6orf47,0.508418676,0.489985172
NFXL1,0.508374788,0.511481493
CHEK1,0.50829879,0.530884953
ARFGAP3,0.50825674,0.49500537
PPIL1,0.508244032,0.498953558
SH3PXD2A,0.508237248,0.504416217
GRN,0.508236154,0.493447103
DDX59,0.508043092,0.496944763
MATN3,0.508042098,0.541085271
TMEM5,0.508024583,0.419463187
SLC19A2,0.508006098,0.388115331
RGL3,0.507941602,0.507615019
NANP,0.507927727,0.510576133
MAF,0.507918671,0.427922055
VDAC3,0.50784231,0.465853498
AUP1,0.507787378,0.504240759
ZC3H8,0.50771208,0.49536703
C19orf12,0.507709367,0.432438212
TMED10,0.507706362,0.479561589
RERE,0.507695815,0.477687017
FAM86A,0.507623653,0.547167748
CRK,0.507566909,0.485639792
CUX1,0.507395231,0.448242808
C1orf50,0.507392208,0.473348159
DUS2,0.507354963,0.484408876
RABGAP1,0.507302326,0.504065451
MMP3,0.507295692,0.231127107
MLF2,0.507283597,0.474214228
SAA1,0.507256186,0.568331193
PEX14,0.507233142,0.496429453
ZFYVE21,0.507181981,0.489747211
B4GALT2,0.507088164,0.36019536
SLC1A5,0.507056448,0.503957823
SLC25A5,0.507029908,0.528398941
ARIH2,0.507005859,0.474155009
DMRTA2,0.507002473,0.495712802
GPR39,0.506816485,0.731412638
SUCLG1,0.506811685,0.410389461
SF1,0.506786278,0.46655003
MAN1A2,0.5067852,0.467961423
ATG3,0.506668853,0.494292858
SPRED2,0.506647464,0.569647846
FBXW9,0.506624938,0.477476754
NCKIPSD,0.506507769,0.488218545
ZNF579,0.506463525,0.451945237
WWC3,0.50639827,0.655895031
FSTL5,0.506384287,0.127521368
TMEM41B,0.506246566,0.474525257
TAF15,0.506203512,0.501511737
SLC33A1,0.506124848,0.504978416
SYS1,0.506094683,0.473900387
MECP2,0.5060785,0.485958918
UGGT2,0.505996964,0.612337167
WDSUB1,0.505951023,0.515453959
PLEK,0.505933428,0.270691871
HACL1,0.505920711,0.525307788
C16orf54,0.505919895,0.416455292
YWHAE,0.505876238,0.471240574
EXOC1,0.505815458,0.460842888
UBA3,0.505797366,0.487394046
CARHSP1,0.505773999,0.454715336
EPC1,0.505734474,0.530469339
MAX,0.505625435,0.451777636
HDGF,0.505617735,0.511465513
ETFA,0.505510119,0.449211937
EIF4EBP2,0.505485458,0.536833511
CTBP1,0.505449539,0.47240992
APOOL,0.505443154,0.346798046
PRKD2,0.505441716,0.449219549
SGMS1,0.505382311,0.491934753
CYP4F12,0.505371252,0.537473787
WDR81,0.505368155,0.454531333
TNFRSF10C,0.50535892,0.49009009
TSN,0.505317825,0.478438538
URI1,0.505211941,0.515375396
EIF2AK3,0.505175111,0.495129918
PNPLA6,0.505165805,0.485570702
CTDSP2,0.505155601,0.366664676
NADK,0.505120224,0.496433623
CHAMP1,0.5050496,0.464618353
RALGAPA2,0.505043394,0.492239508
TMEM126A,0.505011657,0.503727525
SERPINB10,0.504920819,-0.256494057
ACOX3,0.504747359,0.525077805
GALNT11,0.504700714,0.456196398
SSNA1,0.504667443,0.44685891
BAG5,0.504524725,0.511579017
ENTPD1,0.504433757,0.58640427
TMEM102,0.504388399,0.502293684
MAT2B,0.504347551,0.515835991
KIF2C,0.504301727,0.505152313
LMF1,0.504276062,0.489397325
TBC1D10B,0.504226604,0.470956227
TRAP1,0.504154277,0.512763637
PRLR,0.504123852,0.248789785
ID1,0.504078029,0.482922501
FAM160A1,0.504068725,0.641207501
ZMIZ2,0.503948447,0.534761354
SAPCD2,0.503864267,0.526504028
ZNF219,0.503767681,0.502696132
MTERFD3,0.503738525,0.56535882
DIP2B,0.503701406,0.503524018
MAPKBP1,0.503654807,0.533432712
TMEM177,0.503635223,0.487157622
GRTP1,0.50358532,0.498662658
CEP135,0.50357606,0.484774914
STAMBP,0.503560114,0.492306662
KLK7,0.503479369,0.516035281
RASEF,0.503404478,0.539737702
CMTR2,0.503352544,0.453141732
DNM1L,0.503331663,0.466013766
RGPD5,0.503317274,0.483302664
OXSR1,0.503286374,0.514921147
MKNK2,0.503256187,0.329527837
EMC7,0.503211372,0.491520126
LRFN1,0.503186549,0.488267004
CHM,0.503044843,0.490672028
NKX2-1,0.503007762,0.49913563
FAM122B,0.502965128,0.506207792
MUC5B,0.502895151,0.349366329
TNPO2,0.502789155,0.492341442
LCLAT1,0.50278532,0.447001553
ZNF480,0.50277536,0.532773109
SLC25A10,0.50270808,0.501030933
FYCO1,0.502671996,0.515949729
NUP50,0.50261724,0.473905677
HHIPL2,0.50261575,0.464833421
XYLT2,0.502600593,0.480615561
GFOD1,0.50258378,0.592452797
SDR16C5,0.502418796,0.535497112
MAP3K6,0.502351369,0.497957737
ADPRHL2,0.502259084,0.494478036
BAHD1,0.502092538,0.524944144
GK5,0.502014348,0.524832816
TAF4,0.50195225,0.506765334
ELF4,0.501895624,0.476340076
APAF1,0.501815176,0.438328525
AP1G2,0.501772831,0.511550656
ATP5S,0.501748808,0.487210385
AP1M1,0.501725849,0.522334133
DIMT1,0.501674898,0.455492237
PPP1R3F,0.501671896,0.796227745
ZNF275,0.501670253,0.526515404
RFXAP,0.501505446,0.449666517
TSPYL2,0.50147211,0.487140014
MKL2,0.501431739,0.49332232
AGFG2,0.501356214,0.461032774
TCEAL8,0.501336846,0.492211605
UBAC1,0.501321959,0.370805359
CACHD1,0.501284912,0.47559488
TIPRL,0.501257273,0.479841471
C7orf60,0.501231086,0.428269618
UBE2W,0.501170846,0.496310846
TRMT10C,0.501152202,0.470084387
HBG2,0.501142758,0.214622915
SESN3,0.501138362,0.542857143
GPATCH4,0.500894368,0.499010897
WDFY3,0.500892707,0.433629398
CARM1,0.500835732,0.496293154
RTF1,0.500814979,0.503253301
RALY,0.500807111,0.466955635
BRDT,0.500693984,0.003515712
PPTC7,0.50054234,0.511132839
SUV420H2,0.500484138,0.472702014
CEP78,0.500484087,0.469093854
CYTL1,0.500460179,0.40606792
LRFN4,0.500366234,0.474490125
TSR2,0.500329871,0.481888847
MBTPS2,0.500258401,0.495542931
TMEM66,0.500211485,0.47277084
ZBTB17,0.500157095,0.503604604
KLK8,0.500132785,0.458224092
DPH2,0.500131495,0.470851183
MFAP2,0.500011191,0.629685721
RSBN1L,0.50000025,0.494116375
OSCP1,0.49994076,0.548529333
CHORDC1,0.499920302,0.46236473
KIAA0947,0.499821881,0.512413962
EIF4G3,0.499820463,0.541917154
WAC,0.499800355,0.499552565
DFFB,0.499792738,0.450230364
PCIF1,0.499790631,0.530400021
FPGS,0.49976507,0.464680274
PMAIP1,0.499683996,0.482245719
ACAD9,0.499365311,0.493450158
CCDC104,0.499344527,0.496220525
TSPAN31,0.499279906,0.438486618
RAB44,0.499240824,0.119107847
GNB4,0.499182055,0.523183178
AGPAT1,0.499133376,0.513134568
PPP1R9B,0.498901526,0.449259876
GLG1,0.498884317,0.476280088
TOR1AIP2,0.498873687,0.488001513
SPDL1,0.498817231,0.493282096
SUMO2,0.498804188,0.485577282
KLHL25,0.498757913,0.297767107
AKR1B15,0.498750738,0.410210579
TTC26,0.498736124,0.476501502
JMY,0.498703139,0.472863053
TAF2,0.498638389,0.440336328
CYP20A1,0.498632089,0.485842124
PRKCSH,0.498627048,0.406132017
MBD4,0.49858569,0.483108066
MAFK,0.498528532,0.434128197
NFU1,0.498514154,0.459930159
ELF2,0.498509021,0.492429517
ZKSCAN4,0.498492011,0.47618911
CD37,0.49846742,0.45878026
SEPHS1,0.498420408,0.479384636
VTI1A,0.498348475,0.496182471
DPYSL5,0.498344779,0.378005087
C17orf53,0.498163348,0.484376944
RGS14,0.498156281,0.589118738
SCAF8,0.498133993,0.49580483
UBA2,0.497981342,0.49998919
SOX6,0.497967098,0.493349306
TNFAIP1,0.497892526,0.445570275
ZNF507,0.497850278,0.463461553
HIATL1,0.497841932,0.525236591
FKBP1A,0.49779132,0.477142763
AIFM1,0.497780793,0.501413508
YWHAG,0.497732192,0.481943991
SLC31A1,0.497721688,0.507386336
HADHB,0.497697358,0.435895116
ADAT2,0.497651433,0.547599894
KLF6,0.497556238,0.531475748
SLC12A8,0.497532577,0.592846325
CSTB,0.497495369,0.488963827
FGFRL1,0.497442862,0.506458287
GPBP1L1,0.497422432,0.474819914
UHRF1BP1,0.497342067,0.481328727
TBC1D23,0.497229664,0.483389693
PPP6R3,0.497161036,0.485432994
IFIH1,0.497130009,0.478269252
MPHOSPH8,0.497091676,0.321516108
VMA21,0.497056969,0.479774262
ENSA,0.49705374,0.463425977
PDGFC,0.497022416,0.597848955
CRB2,0.497014429,0.130161454
ATXN3,0.49693904,0.485455388
TPD52L2,0.496870338,0.505883625
CNBP,0.496743246,0.494647382
VCY,0.496687225,0.431184389
PRDM2,0.496676795,0.438178114
HEXIM2,0.496563634,0.509963114
KIAA0232,0.496552858,0.451577927
SOX8,0.496547936,0.608988789
ERI3,0.496454267,0.457658911
EP300,0.496401703,0.450454837
AGPAT5,0.496399746,0.495083389
PIP5K1A,0.496391051,0.447455833
RNF13,0.496386016,0.49997133
PTGR2,0.496346088,0.569764791
PCMTD1,0.496305259,0.454413126
RBBP4,0.49630302,0.476900716
MTHFSD,0.496282759,0.535849716
RTN3,0.496272437,0.469235343
NLRX1,0.496159613,0.48370835
KDM2A,0.496142576,0.460495562
GJB1,0.496102095,0.664790071
NT5DC2,0.496075022,0.529788479
MGA,0.495976527,0.41591119
USP40,0.495948055,0.489201798
STK11,0.495902922,0.447581413
C1orf53,0.495857605,0.477983921
ANXA7,0.495840041,0.492131824
BCAS4,0.495718329,0.44643338
ZNFX1,0.495655225,0.493431242
ZFP36,0.495647777,0.527790171
ANKRD12,0.495624237,0.446920158
CRADD,0.49558415,0.54708892
RARS2,0.495571364,0.476551745
UBL4A,0.495556722,0.464061409
SLC5A1,0.495554954,0.437056192
ACTB,0.495483786,0.500284817
C17orf59,0.495478632,0.4502189
FASN,0.495472182,0.440425862
C6orf106,0.495469856,0.489687436
AMMECR1,0.495452472,0.496585558
PPP1R8,0.495244443,0.435741193
PRMT2,0.495170424,0.490342241
VEGFC,0.495169209,0.634005122
NUBP1,0.495094551,0.492343087
BANF1,0.494933425,0.472068704
DISP2,0.494874942,0.559347629
ASAP1,0.494798943,0.504115036
HNRNPUL2,0.494789202,0.486704094
C1orf226,0.494768462,0.53403048
METTL15,0.494752192,0.49737632
EEF2K,0.4947457,0.482127139
ZNF367,0.494744869,0.467276625
RGS3,0.494742548,0.556374185
FBXO22,0.494676393,0.463276989
TNPO1,0.494672002,0.475863438
TANGO6,0.494670855,0.505735745
TOE1,0.494629744,0.485823559
GNL1,0.494592406,0.449997768
B4GALT5,0.494575088,0.457418626
SLC11A2,0.494571714,0.511387848
PPP1R12C,0.494522195,0.471762032
GAREM,0.494515599,0.551551494
ZNF250,0.494503616,0.444423144
RHBDD3,0.494455837,0.503108968
PNPLA8,0.494453826,0.492141481
ARSK,0.494318474,0.464510282
ATG10,0.494269652,0.583333333
PREPL,0.494262314,0.471628554
INSM1,0.494238774,0.555274664
ESPN,0.494206781,0.560753073
IGHM,0.494188767,0.069872632
CEBPB,0.494159475,0.466650844
SYT11,0.49414477,0.447736474
ACE,0.494124303,0.571444629
PHF10,0.494117255,0.437789428
FBXO46,0.494076792,0.493720488
ZNF281,0.494038007,0.470871628
CCDC97,0.493905549,0.493174507
DNAJC9,0.493862318,0.467924763
KIAA0319L,0.493791867,0.478587996
FUT11,0.493784305,0.483874942
ATXN7L3B,0.493687666,0.459354347
MKRN1,0.493657673,0.505677963
PBX2,0.493526049,0.495580481
PELI2,0.493313947,0.531994277
SEPT7,0.493284852,0.471376402
IP6K1,0.493235404,0.500380843
SMARCAL1,0.493183974,0.468542336
WDR7,0.493028078,0.471000821
ATP1A1,0.492999963,0.544886109
DPY19L4,0.492966708,0.465726094
CDX1,0.492954412,0.423191331
VPREB3,0.492922858,0.365666005
FIZ1,0.492770621,0.492535698
NAV2,0.492705901,0.493665526
HEMGN,0.492700426,0.089614331
COMMD9,0.492663897,0.410367136
NRIP1,0.492661128,0.618451536
MRS2,0.492614789,0.47950458
KDM6A,0.492511087,0.455410928
ZNF652,0.492456082,0.434469364
TCTN3,0.492443985,0.498380607
TUSC2,0.492440875,0.393018398
TAX1BP1,0.492410872,0.531543673
C11orf68,0.49233492,0.497671648
SMN1,0.492297936,0.526511913
HIST1H1A,0.49223714,0.490388708
PTPRD,0.492203781,0.535259591
DNAL1,0.492132598,0.455194272
MGEA5,0.492019584,0.484587709
TBCC,0.491972841,0.444632547
CAPZA2,0.491915225,0.478160301
MAPK9,0.491902382,0.441381963
HSPBAP1,0.491895263,0.473525936
BCCIP,0.491815319,0.465940212
DHRS13,0.491698779,0.443228281
GAPDH,0.491695416,0.491066817
UQCRH,0.491611425,0.241312036
GDI1,0.491574408,0.473984636
NECAP2,0.491521417,0.489175089
RCOR1,0.491515621,0.450544606
VARS2,0.491508939,0.452011223
UBE2Z,0.491456909,0.447764119
DDX39A,0.491430938,0.512620759
HLA-DRB5,0.491393689,0.413923699
DTWD1,0.491390521,0.493252064
CRYZL1,0.491216836,0.476166115
PDHB,0.49121571,0.487417075
SPIN2B,0.491198338,0.55761867
ZMIZ1,0.491142771,0.514105471
FBXL4,0.491103013,0.478138724
DNAJC13,0.490965409,0.48618334
TTC37,0.490959621,0.481850697
ZCCHC8,0.49094305,0.512743898
TGIF1,0.49092911,0.481252623
POGK,0.490919543,0.516350143
USP42,0.490852677,0.523132298
PPP1R2,0.490839096,0.455870347
GFM2,0.490814966,0.465332979
CDK5RAP2,0.490803315,0.464549734
IFFO2,0.490787628,0.508877199
DLL4,0.490782483,0.545923633
ATXN2,0.490560447,0.495458679
TRAF5,0.490479549,0.71733379
TRAPPC8,0.490366887,0.464567828
FAM171A2,0.490332081,0.519403186
PHACTR2,0.490318381,0.445932868
SNUPN,0.49025353,0.471514345
DARS2,0.490201024,0.494060446
BROX,0.49019964,0.458528166
SSBP1,0.490177033,0.456427526
GAN,0.490140086,0.436624468
ZFP90,0.490086529,0.452574063
NTMT1,0.490086117,0.44352242
TNFSF9,0.490066746,0.500829359
KBTBD6,0.489935158,0.506455225
CDH12,0.489915856,0.294149526
KIFC1,0.489860513,0.469907905
SUOX,0.48983566,0.391743609
ZMYM1,0.489765935,0.520718562
TMEM230,0.489738837,0.519580671
USP38,0.489676444,0.520370399
SQLE,0.489672938,0.434193813
CBY1,0.489648393,0.376528326
ATXN2L,0.489593345,0.484601104
RSAD2,0.489443874,0.580654192
RTTN,0.489393323,0.495199673
MAP2K7,0.489372605,0.4838384
PREX1,0.489362391,0.573192669
IGSF9,0.489355267,0.565313512
PHF13,0.489345247,0.401391656
EFCAB14,0.489319841,0.443041381
KHDRBS1,0.489317768,0.463073481
BRI3BP,0.489312607,0.50840538
KBTBD7,0.489280203,0.532128727
NRAS,0.489257253,0.394007337
MCL1,0.489008435,0.432904785
MORF4L2,0.488940427,0.467000519
CTNNBIP1,0.488892406,0.553797331
TSPAN5,0.488880002,0.462759463
RNPEP,0.48881224,0.471889166
MVD,0.488772422,0.46235909
PTDSS2,0.488608901,0.455478465
CLOCK,0.488549378,0.476904729
MTCH1,0.488518395,0.459474029
GNA12,0.488516336,0.430543559
CEP57,0.488501698,0.464394449
AHCY,0.488424374,0.461107495
